DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 5,Arrival,Domestic,140796
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 5,Arrival,International,20688
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 5,Departure,Domestic,137659
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 5,Departure,International,23665
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 6,Arrival,Domestic,203218
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 6,Arrival,International,5049
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 6,Departure,Domestic,203971
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 6,Departure,International,3446
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 7,Arrival,Domestic,241417
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 7,Arrival,International,32678
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 7,Departure,Domestic,240262
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 7,Departure,International,38656
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 8,Arrival,Domestic,114518
2014-05-01T00:00:00,2006-09-01T00:00:00,Terminal 8,Departure,Domestic,110864
2014-05-01T00:00:00,2006-09-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,2990
2014-05-01T00:00:00,2006-09-01T00:00:00,Tom Bradley International Terminal,Arrival,International,364109
2014-05-01T00:00:00,2006-09-01T00:00:00,Tom Bradley International Terminal,Departure,International,342663
2014-05-01T00:00:00,2006-10-01T00:00:00,Imperial Terminal,Arrival,Domestic,266
2014-05-01T00:00:00,2006-10-01T00:00:00,Imperial Terminal,Departure,Domestic,149
2014-05-01T00:00:00,2006-10-01T00:00:00,Misc. Terminal,Arrival,Domestic,456
2014-05-01T00:00:00,2006-10-01T00:00:00,Misc. Terminal,Departure,Domestic,560
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 1,Arrival,Domestic,389307
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 1,Departure,Domestic,400200
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 1,Departure,International,330
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 2,Arrival,Domestic,103066
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 2,Arrival,International,157705
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 2,Departure,Domestic,102200
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 2,Departure,International,159191
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 3,Arrival,Domestic,146297
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 3,Arrival,International,17982
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 3,Departure,Domestic,142307
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 3,Departure,International,47829
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 4,Arrival,Domestic,409053
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 4,Arrival,International,53443
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 4,Departure,Domestic,397366
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 4,Departure,International,50131
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 5,Arrival,Domestic,155735
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 5,Arrival,International,20845
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 5,Departure,Domestic,153750
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 5,Departure,International,24564
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 6,Arrival,Domestic,219489
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 6,Arrival,International,3569
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 6,Departure,Domestic,216110
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 6,Departure,International,3103
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 7,Arrival,Domestic,258890
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 7,Arrival,International,31084
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 7,Departure,Domestic,256534
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 7,Departure,International,38416
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 8,Arrival,Domestic,124154
2014-05-01T00:00:00,2006-10-01T00:00:00,Terminal 8,Departure,Domestic,122141
2014-05-01T00:00:00,2006-10-01T00:00:00,Tom Bradley International Terminal,Arrival,International,349984
2014-05-01T00:00:00,2006-10-01T00:00:00,Tom Bradley International Terminal,Departure,International,342215
2014-05-01T00:00:00,2006-11-01T00:00:00,Imperial Terminal,Arrival,Domestic,269
2014-05-01T00:00:00,2006-11-01T00:00:00,Imperial Terminal,Departure,Domestic,280
2014-05-01T00:00:00,2006-11-01T00:00:00,Misc. Terminal,Arrival,Domestic,706
2014-05-01T00:00:00,2006-11-01T00:00:00,Misc. Terminal,Departure,Domestic,556
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 1,Arrival,Domestic,414626
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 1,Departure,Domestic,410856
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 1,Departure,International,637
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 2,Arrival,Domestic,100641
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 2,Arrival,International,147574
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 2,Departure,Domestic,100021
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 2,Departure,International,144960
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 3,Arrival,Domestic,150518
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 3,Arrival,International,18641
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 3,Departure,Domestic,146016
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 3,Departure,International,55265
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 4,Arrival,Domestic,399315
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 4,Arrival,International,56760
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 4,Departure,Domestic,398286
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 4,Departure,International,42307
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 5,Arrival,Domestic,153848
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 5,Arrival,International,23116
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 5,Departure,Domestic,153909
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 5,Departure,International,29027
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 6,Arrival,Domestic,223027
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 6,Arrival,International,1663
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 6,Departure,Domestic,221306
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 6,Departure,International,3803
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 7,Arrival,Domestic,244408
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 7,Arrival,International,27898
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 7,Departure,Domestic,250410
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 7,Departure,International,37141
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 8,Arrival,Domestic,115776
2014-05-01T00:00:00,2006-11-01T00:00:00,Terminal 8,Departure,Domestic,113728
2014-05-01T00:00:00,2006-11-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,70
2014-05-01T00:00:00,2006-11-01T00:00:00,Tom Bradley International Terminal,Arrival,International,332217
2014-05-01T00:00:00,2006-11-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,95
2014-05-01T00:00:00,2006-11-01T00:00:00,Tom Bradley International Terminal,Departure,International,305383
2014-05-01T00:00:00,2006-12-01T00:00:00,Imperial Terminal,Arrival,Domestic,233
2014-05-01T00:00:00,2006-12-01T00:00:00,Imperial Terminal,Departure,Domestic,249
2014-05-01T00:00:00,2006-12-01T00:00:00,Misc. Terminal,Arrival,Domestic,799
2014-05-01T00:00:00,2006-12-01T00:00:00,Misc. Terminal,Arrival,International,3
2014-05-01T00:00:00,2006-12-01T00:00:00,Misc. Terminal,Departure,Domestic,557
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 1,Arrival,Domestic,415516
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 1,Departure,Domestic,418324
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 1,Departure,International,720
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 2,Arrival,Domestic,96915
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 2,Arrival,International,158947
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 2,Departure,Domestic,102761
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 2,Departure,International,167888
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 3,Arrival,Domestic,151011
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 3,Arrival,International,23419
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 3,Departure,Domestic,156000
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 3,Departure,International,62891
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 4,Arrival,Domestic,414895
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 4,Arrival,International,62552
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 4,Departure,Domestic,422171
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 4,Departure,International,44651
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 5,Arrival,Domestic,154062
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 5,Arrival,International,28230
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 5,Departure,Domestic,159526
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 5,Departure,International,45877
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 6,Arrival,Domestic,223044
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 6,Arrival,International,1043
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 6,Departure,Domestic,225614
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 6,Departure,International,6820
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 7,Arrival,Domestic,253102
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 7,Arrival,International,31720
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 7,Departure,Domestic,263836
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 7,Departure,International,40941
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 8,Arrival,Domestic,117047
2014-05-01T00:00:00,2006-12-01T00:00:00,Terminal 8,Departure,Domestic,112137
2014-05-01T00:00:00,2006-12-01T00:00:00,Tom Bradley International Terminal,Arrival,International,352428
2014-05-01T00:00:00,2006-12-01T00:00:00,Tom Bradley International Terminal,Departure,International,356403
2014-05-01T00:00:00,2007-01-01T00:00:00,Imperial Terminal,Arrival,Domestic,284
2014-05-01T00:00:00,2007-01-01T00:00:00,Imperial Terminal,Departure,Domestic,256
2014-05-01T00:00:00,2007-01-01T00:00:00,Misc. Terminal,Arrival,Domestic,664
2014-05-01T00:00:00,2007-01-01T00:00:00,Misc. Terminal,Departure,Domestic,598
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 1,Arrival,Domestic,392130
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 1,Departure,Domestic,381419
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 1,Departure,International,251
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 2,Arrival,Domestic,91493
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 2,Arrival,International,166272
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 2,Departure,Domestic,88134
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 2,Departure,International,158121
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 3,Arrival,Domestic,139038
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 3,Arrival,International,23551
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 3,Departure,Domestic,139312
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 3,Departure,International,58031
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 4,Arrival,Domestic,395418
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 4,Arrival,International,60786
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 4,Departure,Domestic,384528
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 4,Departure,International,45294
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 5,Arrival,Domestic,148670
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 5,Arrival,International,39717
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 5,Departure,Domestic,140066
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 5,Departure,International,40452
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 6,Arrival,Domestic,199926
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 6,Arrival,International,756
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 6,Departure,Domestic,186338
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 6,Departure,International,4750
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 7,Arrival,Domestic,243144
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 7,Arrival,International,34556
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 7,Departure,Domestic,244468
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 7,Departure,International,39908
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 8,Arrival,Domestic,114032
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 8,Arrival,International,3273
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 8,Departure,Domestic,115868
2014-05-01T00:00:00,2007-01-01T00:00:00,Terminal 8,Departure,International,3575
2014-05-01T00:00:00,2007-01-01T00:00:00,Tom Bradley International Terminal,Arrival,International,394233
2014-05-01T00:00:00,2007-01-01T00:00:00,Tom Bradley International Terminal,Departure,International,326504
2014-05-01T00:00:00,2007-02-01T00:00:00,Misc. Terminal,Arrival,Domestic,315
2014-05-01T00:00:00,2007-02-01T00:00:00,Misc. Terminal,Departure,Domestic,294
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 1,Arrival,Domestic,359940
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 1,Departure,Domestic,354347
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 1,Departure,International,285
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 2,Arrival,Domestic,82723
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 2,Arrival,International,141149
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 2,Departure,Domestic,82926
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 2,Departure,International,138717
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 3,Arrival,Domestic,130171
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 3,Arrival,International,22914
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 3,Departure,Domestic,125711
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 3,Departure,International,57810
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 4,Arrival,Domestic,355011
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 4,Arrival,International,51318
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 4,Departure,Domestic,351635
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 4,Departure,International,40357
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 5,Arrival,Domestic,130192
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 5,Arrival,International,27250
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 5,Departure,Domestic,130205
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 5,Departure,International,31332
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 6,Arrival,Domestic,181432
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 6,Arrival,International,345
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 6,Departure,Domestic,174345
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 6,Departure,International,3944
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 7,Arrival,Domestic,226053
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 7,Arrival,International,28738
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 7,Departure,Domestic,227577
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 7,Departure,International,35543
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 8,Arrival,Domestic,111075
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 8,Arrival,International,3093
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 8,Departure,Domestic,108997
2014-05-01T00:00:00,2007-02-01T00:00:00,Terminal 8,Departure,International,3136
2014-05-01T00:00:00,2007-02-01T00:00:00,Tom Bradley International Terminal,Arrival,International,307039
2014-05-01T00:00:00,2007-02-01T00:00:00,Tom Bradley International Terminal,Departure,International,279374
2014-05-01T00:00:00,2007-03-01T00:00:00,Imperial Terminal,Arrival,Domestic,131
2014-05-01T00:00:00,2007-03-01T00:00:00,Imperial Terminal,Departure,Domestic,43
2014-05-01T00:00:00,2007-03-01T00:00:00,Misc. Terminal,Arrival,Domestic,792
2014-05-01T00:00:00,2007-03-01T00:00:00,Misc. Terminal,Departure,Domestic,704
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 1,Arrival,Domestic,429669
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 1,Departure,Domestic,438017
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 1,Departure,International,358
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 2,Arrival,Domestic,94524
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 2,Arrival,International,163261
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 2,Departure,Domestic,97610
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 2,Departure,International,163403
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 3,Arrival,Domestic,164982
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 3,Arrival,International,25082
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 3,Departure,Domestic,162928
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 3,Departure,International,67480
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 4,Arrival,Domestic,416798
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 4,Arrival,International,58574
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 4,Departure,Domestic,428781
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 4,Departure,International,47005
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 5,Arrival,Domestic,173700
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 5,Arrival,International,27508
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 5,Departure,Domestic,177924
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 5,Departure,International,38705
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 6,Arrival,Domestic,214580
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 6,Arrival,International,1005
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 6,Departure,Domestic,214758
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 6,Departure,International,4342
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 7,Arrival,Domestic,276708
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 7,Arrival,International,32400
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 7,Departure,Domestic,289375
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 7,Departure,International,40181
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 8,Arrival,Domestic,125657
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 8,Arrival,International,3543
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 8,Departure,Domestic,123375
2014-05-01T00:00:00,2007-03-01T00:00:00,Terminal 8,Departure,International,3501
2014-05-01T00:00:00,2007-03-01T00:00:00,Tom Bradley International Terminal,Arrival,International,394072
2014-05-01T00:00:00,2007-03-01T00:00:00,Tom Bradley International Terminal,Departure,International,340338
2014-05-01T00:00:00,2007-04-01T00:00:00,Imperial Terminal,Arrival,Domestic,156
2014-05-01T00:00:00,2007-04-01T00:00:00,Imperial Terminal,Departure,Domestic,103
2014-05-01T00:00:00,2007-04-01T00:00:00,Misc. Terminal,Arrival,Domestic,359
2014-05-01T00:00:00,2007-04-01T00:00:00,Misc. Terminal,Arrival,International,6
2014-05-01T00:00:00,2007-04-01T00:00:00,Misc. Terminal,Departure,Domestic,370
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 1,Arrival,Domestic,429147
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 1,Departure,Domestic,430188
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 1,Departure,International,299
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 2,Arrival,Domestic,91216
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 2,Arrival,International,147804
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 2,Departure,Domestic,93558
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 2,Departure,International,147734
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 3,Arrival,Domestic,159461
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 3,Arrival,International,23327
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 3,Departure,Domestic,165000
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 3,Departure,International,65249
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 4,Arrival,Domestic,416559
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 4,Arrival,International,60702
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 4,Departure,Domestic,419868
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 4,Departure,International,46986
2014-05-01T00:00:00,2007-04-01T00:00:00,Terminal 5,Arrival,Domestic,168675
